,cycle_id,total_harvest(kg),total_seed,survival_rate(%),avg_pond_length,avg_pond_width,avg_pond_depth,long_cycle(day),total_feed(kg),avg_tray_number,avg_feed_remain%,count_fasting,total_mortal,avg_weight_mortal,avg_weight_sample
223,10712,79856.2366,220000,36.3,54.16,40.62,1.5,81,3928.0,0.0,0.0,1.0,0.0,0.0,10.73625
224,10713,52105.01969999999,180000,28.95,48.99,36.74,1.5,81,3153.0,0.0,0.0,1.0,0.0,0.0,10.23
225,10714,66103.9436,250000,26.44,57.74,43.3,1.48,85,4737.0,0.0,0.0,2.0,0.0,0.0,11.974285714285715
226,10718,102148.7,91334,111.84,32.66,24.49,0.0,120,1954.2,0.0,0.0,0.0,0.0,0.0,14.683333333333332
227,10719,77000.14,72314,106.48,28.28,21.21,0.0,120,1849.1,0.0,0.0,0.0,0.0,0.0,14.916666666666666
228,10737,145124.0,150000,96.75,28.28,21.21,1.7,72,1653.4,0.0,0.0,2.0,3936.0,84.92,7.3225
229,10755,50000.0,110000,45.45,63.07,47.3,0.0,45,150.0,0.0,0.0,24.0,0.0,0.0,0.0
230,10757,22500.0,55000,40.91,54.53,40.9,0.0,45,93.2,0.0,0.0,22.0,0.0,0.0,0.0
231,10759,37851.0,120000,31.54,36.51,27.39,0.0,90,1100.0,0.0,0.0,2.0,0.0,0.0,7.557142857142857
232,10763,124355.0,100000,124.35,40.0,40.5,1.0,56,1050.0,0.0,0.0,1.0,2213.0,23.41,6.88
233,10764,18166.0,20000,90.83,10.71,8.03,1.0,73,174.15,0.0,0.0,22.0,286.0,30.97,4.2
234,10771,264132.5628,375183,70.4,42.27,31.7,1.1,90,6363.9,0.0,0.0,0.0,0.0,0.0,9.592
235,10772,328033.96300000005,431181,76.08,45.31,33.99,1.1,83,7001.6,0.0,0.0,0.0,0.0,0.0,8.436666666666666
236,10809,37500.0,86000,43.6,52.35,39.26,1.0,57,125.0,0.0,0.0,21.0,0.0,0.0,0.0
237,10811,8750.0,16000,54.69,60.02,45.02,1.0,39,40.0,0.0,0.0,19.0,0.0,0.0,0.0
238,10857,19500.0,56400,34.57,50.0,30.0,1.0,55,83.6,0.0,0.0,29.0,0.0,0.0,0.0
239,10896,14490.0,50000,28.98,42.0,31.5,0.0,45,125.0,0.0,0.0,19.0,0.0,0.0,0.0
240,10897,12410.0,20000,62.05,60.17,45.12,0.0,39,50.0,0.0,0.0,15.0,0.0,0.0,0.0
241,10984,11250.0,70000,16.07,36.51,27.39,1.0,71,226.0,0.0,0.0,0.0,0.0,0.0,6.925
242,10985,54000.0,100000,54.0,36.51,27.39,1.4,37,401.0,0.0,0.0,1.0,0.0,0.0,2.3
243,11017,49328.1,50000,98.66,36.51,27.39,1.3,109,1243.0,0.0,0.0,3.0,0.0,0.0,10.322222222222223
244,11042,25340.68,100000,25.34,38.3,28.72,1.2,71,325.0,0.0,0.0,1.0,11306.0,12.0,4.733333333333333
245,11044,49500.0,110000,45.0,51.64,38.73,1.0,68,425.4,0.0,0.0,6.0,0.0,0.0,5.266666666666667
246,11080,33920.0,188700,17.98,44.72,33.54,1.2,60,575.0,0.0,0.0,2.0,0.0,0.0,4.633333333333333
247,11081,16128.0,115600,13.95,38.3,28.72,0.0,72,626.1,0.0,0.0,37.0,1632.0,69.11,5.825
248,11109,19400.0,20000,97.0,60.17,45.12,1.0,43,130.0,0.0,0.0,14.0,0.0,0.0,0.0
249,11149,43750.0,70000,62.5,44.72,33.54,0.0,39,306.45,0.0,0.0,0.0,0.0,0.0,5.1
250,11159,18676.0,100000,18.68,40.0,30.0,0.0,96,680.0,0.0,0.0,8.0,0.0,0.0,0.0
251,11168,68500.0,70000,97.86,44.72,33.54,0.0,82,880.45,0.0,0.0,4.0,0.0,0.0,10.838571428571429
252,11225,29597.65,90000,32.89,32.66,24.49,0.0,81,700.0,0.0,0.0,2.0,3283.0,15.74,4.8759999999999994
253,11304,73700.0,150000,49.13,36.51,27.39,1.0,68,647.5,0.0,0.0,0.0,0.0,0.0,3.7350000000000003
254,11317,26260.0,30000,87.53,20.0,15.0,0.0,92,235.6,0.0,0.0,0.0,0.0,0.0,8.5
255,11338,45167.600000000006,55000,82.12,28.87,21.65,1.0,82,624.167,0.0,0.0,0.0,0.0,0.0,4.775
256,11339,39462.0,55000,71.75,28.87,21.65,1.0,82,549.9110000000001,0.0,0.0,0.0,0.0,0.0,4.125
257,11340,26087.0,25000,104.35,12.65,9.49,1.0,99,491.401,0.0,0.0,0.0,0.0,0.0,7.12
258,11341,23560.0,25000,94.24,12.65,9.49,1.0,99,541.08,0.0,0.0,0.0,0.0,0.0,6.375
259,11342,54245.0,100000,54.24,40.0,30.0,1.0,99,1309.5,0.0,0.0,27.0,0.0,0.0,12.15
260,11345,50150.0,172000,29.16,36.51,27.39,1.0,75,824.1,0.0,0.0,18.0,0.0,0.0,9.824
261,11346,71000.0,120000,59.17,40.0,30.0,1.1,64,750.5,0.0,0.0,11.0,10200.0,35.28,3.9275
262,11347,8400.0,10000,84.0,40.0,30.0,0.0,35,15.5,0.0,0.0,21.0,0.0,0.0,3.3
263,11351,16500.0,48000,34.38,51.64,38.73,1.0,53,125.5,0.0,0.0,14.0,0.0,0.0,0.0
264,11352,22484.0,80000,28.11,36.51,27.39,0.0,87,738.5,0.0,0.0,3.0,0.0,0.0,5.033333333333333
265,11422,22500.0,20000,112.5,73.03,54.77,0.0,52,70.0,0.0,0.0,26.0,0.0,0.0,6.6
266,11424,58750.0,100000,58.75,44.72,33.54,1.0,47,216.5,0.0,0.0,25.0,0.0,0.0,4.2
267,11509,20000.0,90000,22.22,36.51,27.39,0.0,61,368.0,0.0,0.0,4.0,478.0,45.019999999999996,5.125
268,11522,21200.0,50000,42.4,57.36,43.02,1.0,59,50.0,0.0,0.0,39.0,0.0,0.0,0.0
269,11523,23600.0,50000,47.2,60.02,45.02,1.0,60,125.0,0.0,0.0,30.0,0.0,0.0,0.0
270,11524,59790.0,100000,59.79,60.02,45.02,1.0,52,180.0,0.0,0.0,21.0,0.0,0.0,0.0
271,11544,33720.0,100000,33.72,40.0,30.0,1.2,58,779.0,0.0,0.0,3.0,0.0,0.0,4.983333333333333
272,11609,92345.04999999999,134335,68.74,51.64,38.73,0.0,113,3055.4,0.0,0.0,0.0,0.0,0.0,15.89
273,11618,46000.0,115000,40.0,65.42,49.07,1.0,51,448.0,0.0,0.0,0.0,0.0,0.0,4.3
274,11632,92669.6,100000,92.67,40.0,30.0,0.0,82,1586.1,0.0,0.0,0.0,0.0,0.0,8.9
275,11637,21650.0,30000,72.17,50.0,30.0,0.0,58,97.9,0.0,0.0,7.0,0.0,0.0,7.256666666666667
276,11638,60641.7,90000,67.38,36.51,27.39,1.2,66,725.0,0.0,0.0,0.0,0.0,0.0,6.0200000000000005
277,11639,24716.0,90000,27.46,36.0,25.0,1.0,71,725.0,0.0,0.0,0.0,0.0,0.0,8.481428571428571
278,11642,12480.0,50000,24.96,30.55,22.91,0.0,56,158.0,0.0,0.0,4.0,0.0,0.0,0.0
279,11675,101155.0,150000,67.44,51.64,38.73,1.0,84,818.0,0.0,0.0,0.0,0.0,0.0,8.48
280,11680,47594.0,50000,95.19,28.57,21.42,0.0,88,504.1,0.0,0.0,1.0,0.0,0.0,5.866666666666667
281,11683,25000.0,20000,125.0,60.17,45.12,0.0,45,150.0,0.0,0.0,17.0,0.0,0.0,0.0
282,11741,17040.0,100000,17.04,36.51,27.39,1.2,79,625.0,0.0,0.0,0.0,0.0,0.0,7.734285714285714
283,11773,12705.0,50000,25.41,30.55,22.91,0.0,68,331.0,0.0,0.0,1.0,0.0,0.0,4.4
284,11774,117047.0,92000,127.22,40.0,40.5,1.0,83,1498.0,0.0,0.0,2.0,8.0,16.95,13.92875
285,11775,18324.54,16070,114.03,10.71,8.03,1.0,83,296.0,0.0,0.0,5.0,0.0,0.0,13.38
286,11777,41800.0,100000,41.8,40.0,20.0,1.8,61,437.5,0.0,0.0,8.0,0.0,0.0,5.2
287,11789,65700.0,70000,93.86,33.67,25.25,1.5,83,1524.0,0.0,0.0,1.0,158.0,208.57,21.3525
288,11797,54100.0,100000,54.1,50.0,30.0,0.7,65,296.0,0.0,0.0,8.0,0.0,0.0,6.234
289,11808,163034.0,150000,108.69,54.16,40.62,0.0,73,2562.0,0.0,0.0,1.0,0.0,0.0,12.89
290,11847,15000.0,50000,30.0,56.19,42.14,0.0,54,100.0,0.0,0.0,17.0,0.0,0.0,0.0
291,11848,16800.0,50000,33.6,54.53,40.9,0.0,46,75.0,0.0,0.0,17.0,0.0,0.0,0.0
292,11851,16473.0,50000,32.95,58.5,43.88,1.0,44,39.0,0.0,0.0,19.0,0.0,0.0,0.0
293,11852,45000.0,100000,45.0,52.35,39.26,1.0,68,272.0,0.0,0.0,18.0,0.0,0.0,0.0
294,11853,17800.0,50000,35.6,51.92,38.94,0.0,77,51.0,0.0,0.0,40.0,0.0,0.0,0.0
295,11854,50440.0,85000,59.34,42.0,31.5,0.0,58,169.0,0.0,0.0,22.0,0.0,0.0,0.0
296,11889,47800.0,70000,68.29,60.17,45.12,1.0,70,290.0,0.0,0.0,21.0,0.0,0.0,0.0
297,11922,152493.6284,132000,115.53,41.52,31.14,1.5,87,4205.3,0.0,0.0,0.0,0.0,0.0,11.682857142857143
298,11923,355365.6095,299200,118.77,61.02,45.77,1.5,102,10753.73,0.0,0.0,0.0,0.0,0.0,13.304444444444444
299,11926,268377.4494,272800,98.38,58.8,44.1,1.5,87,8228.17,0.0,0.0,0.0,0.0,0.0,11.1075
300,11927,368881.67649999994,299200,123.29,62.14,46.6,1.5,102,10476.73,0.0,0.0,0.0,0.0,0.0,12.261111111111111
301,11928,280973.94920000003,310500,90.49,62.73,47.05,1.5,83,7037.21,0.0,0.0,0.0,0.0,0.0,8.768888888888888
302,11929,787220.2193,651200,120.89,91.31,68.48,1.5,101,23540.0,0.0,0.0,0.0,0.0,0.0,13.74888888888889
303,11930,404632.4748,352000,114.95,66.47,49.85,1.5,101,12930.0,0.0,0.0,0.0,0.0,0.0,14.57
304,11931,146622.3883,183500,79.9,48.55,36.41,1.5,83,4393.53,0.0,0.0,0.0,0.0,0.0,11.064285714285715
305,12021,71470.0,80000,89.34,70.0,60.0,0.8,83,1180.0,0.0,0.0,15.0,0.0,0.0,15.3925
306,12025,119110.0,200000,59.56,51.64,38.73,0.0,88,3201.5,0.0,0.0,6.0,0.0,0.0,10.57
307,12046,41440.0,100000,41.44,36.51,27.39,0.0,57,450.0,0.0,0.0,1.0,0.0,0.0,4.5
308,12065,429692.50899999996,436888,98.35,40.0,60.0,1.2,134,13070.3,0.0,0.0,0.0,0.0,0.0,17.595454545454547
309,12067,418441.0,436888,95.78,40.0,56.25,1.2,134,13128.6,0.0,0.0,0.0,0.0,0.0,17.96090909090909
310,12072,263109.11,270240,97.36,30.0,50.0,1.3,134,9259.2,0.0,0.0,0.0,0.0,0.0,18.990909090909092
311,12163,34651.0,30000,115.5,36.51,27.39,0.0,84,420.4,2.0,0.0,4.0,0.0,0.0,11.407142857142857
312,12323,18768.0,40000,46.92,36.0,27.0,1.2,56,200.0,0.0,0.0,0.0,0.0,0.0,4.02
313,12324,44716.5,90000,49.68,36.51,27.39,1.2,56,225.0,0.0,0.0,0.0,0.0,0.0,2.5149999999999997
314,12325,56653.8,90000,62.95,34.64,25.98,0.8,55,549.3,0.0,0.0,0.0,0.0,0.0,4.125
315,12332,118427.40000000001,130000,91.1,36.51,27.39,1.2,55,925.0,0.0,0.0,0.0,0.0,0.0,3.9074999999999998
316,12336,91270.0,100000,91.27,44.72,33.54,0.0,50,489.5,0.0,0.0,6.0,0.0,0.0,5.2725
317,12341,89148.55,80000,111.44,25.56,19.17,1.0,95,1319.3,0.0,0.0,0.0,895.0,92.61,4.625
318,12343,54150.0,76000,71.25,51.88,38.91,0.0,74,414.0,0.0,0.0,25.0,0.0,0.0,0.0
319,12347,51051.6,69000,73.99,20.0,15.0,1.3,67,1406.6,0.0,0.0,0.0,0.0,0.0,7.706
320,12348,32538.4,69000,47.16,20.0,15.0,1.3,67,1163.25,0.0,0.0,3.0,0.0,0.0,5.996
321,12349,39616.5,69000,57.42,20.0,15.0,1.3,50,722.4,0.0,0.0,0.0,0.0,0.0,6.212
322,12350,45725.22,69000,66.27,20.0,15.0,1.3,66,1122.5,0.0,0.0,0.0,0.0,0.0,5.996
323,12351,188089.94999999998,600000,31.35,20.0,15.0,1.3,50,3383.65,0.0,0.0,0.0,0.0,0.0,5.3375
324,12353,30025.84,66000,45.49,20.0,15.0,1.3,96,1827.66,0.0,0.0,0.0,0.0,0.0,2.99
325,12354,32181.02,66000,48.76,20.0,15.0,1.3,99,1713.66,0.0,0.0,0.0,0.0,0.0,5.25
326,12357,32625.64,66000,49.43,20.0,15.0,1.3,99,1722.76,0.0,0.0,1.0,0.0,0.0,5.471666666666667
327,12359,29010.2,66000,43.95,20.0,15.0,1.3,99,1912.96,0.0,0.0,1.0,0.0,0.0,6.038333333333334
328,12361,35975.17,66000,54.51,20.0,15.0,1.3,99,1589.26,0.0,0.0,1.0,0.0,0.0,5.665
329,12362,56176.44,66000,85.12,20.0,15.0,1.3,118,1708.31,0.0,0.0,4.0,0.0,0.0,4.8759999999999994
330,12436,56250.0,37000,152.03,73.03,54.77,0.0,40,89.0,0.0,0.0,21.0,0.0,0.0,4.0
331,12439,28304.0,50000,56.61,40.0,30.0,0.0,38,102.0,0.0,0.0,18.0,0.0,0.0,4.3
332,12453,60373.36,165000,36.59,46.19,34.64,1.1,81,1782.0,0.0,0.0,0.0,0.0,0.0,8.471428571428572
333,12481,71040.0,85000,83.58,28.28,21.21,1.0,63,593.0,0.0,0.0,2.0,0.0,0.0,6.12
334,12482,79920.0,150000,53.28,40.0,30.0,1.0,64,1073.0,0.0,0.0,2.0,347.0,6.76,6.18
335,12484,54788.98,150000,36.53,20.0,15.0,1.3,89,1541.3,0.0,0.0,6.0,23371.0,7.14,2.75
336,12491,61828.009999999995,150000,41.22,20.0,15.0,1.3,89,1658.3,0.0,0.0,5.0,15085.0,10.0,2.75
337,12504,45160.47,100000,45.16,20.0,15.0,1.3,89,1282.8,0.0,0.0,5.0,9800.0,14.29,3.85
338,12505,54576.81,100000,54.58,20.0,15.0,1.3,89,1441.5,0.0,0.0,1.0,6860.0,14.29,3.5
339,12506,49308.24,100000,49.31,20.0,15.0,1.3,89,1388.5,0.0,0.0,2.0,6860.0,14.29,4.2
340,12558,112880.0,150000,75.25,73.03,54.77,1.0,44,505.5,0.0,0.0,8.0,0.0,0.0,6.0
341,12572,107515.0,100000,107.52,51.64,38.73,1.0,60,1322.0,0.0,0.0,15.0,0.0,0.0,8.6
342,12576,76000.0,200000,38.0,44.72,33.54,1.0,33,267.5,0.0,0.0,12.0,0.0,0.0,2.5
343,12592,24800.0,20000,124.0,30.55,22.91,0.0,35,34.0,0.0,0.0,18.0,0.0,0.0,2.5
344,12595,210800.0,160000,131.75,89.44,67.08,1.0,36,297.0,0.0,0.0,10.0,0.0,0.0,2.5
345,12596,16000.0,40000,40.0,0.0,0.0,0.0,43,53.0,0.0,0.0,28.0,0.0,0.0,10.0
346,12597,30420.0,25000,121.68,40.0,30.0,0.0,34,55.0,0.0,0.0,18.0,0.0,0.0,3.8
347,12639,24600.0,60000,41.0,36.51,27.39,1.2,61,500.0,0.0,0.0,0.0,0.0,0.0,5.504
348,12705,103023.0,120000,85.85,25.0,25.0,1.2,116,2144.35,0.0,0.0,5.0,763.0,1985.2599999999998,15.814
349,12717,26500.0,150000,17.67,36.51,27.39,1.4,57,312.6,0.0,0.0,2.0,0.0,0.0,3.0
350,12724,18750.0,55000,34.09,60.17,45.12,0.0,33,95.0,0.0,0.0,17.0,0.0,0.0,0.0
351,12725,41340.0,55000,75.16,60.02,45.02,1.0,51,220.5,0.0,0.0,6.0,0.0,0.0,0.0
352,12850,322438.8752,347100,92.9,51.64,38.73,1.6,70,7302.0,0.0,0.0,0.0,0.0,0.0,7.328
353,12851,466698.7529,499500,93.43,57.74,43.3,1.6,68,9497.0,0.0,0.0,0.0,0.0,0.0,7.715999999999999
354,12852,337246.2249,444600,75.85,57.74,43.3,1.6,60,5934.0,0.0,0.0,0.0,0.0,0.0,7.029999999999999
355,12853,65414.34,63000,103.83,21.6,16.2,1.6,69,1234.0,0.0,0.0,17.0,0.0,0.0,8.488
356,12854,368809.97599999997,450000,81.96,57.74,43.3,1.6,64,6667.0,0.0,0.0,0.0,0.0,0.0,6.886
357,12855,362028.42000000004,500000,72.41,57.74,43.3,1.6,60,6536.0,0.0,0.0,0.0,0.0,0.0,7.516
358,12856,427862.5016,360000,118.85,51.64,38.73,1.6,50,3126.0,0.0,0.0,0.0,56677.0,34.91,5.066666666666666
359,12857,33629.8974,72000,46.71,21.6,16.2,1.6,60,973.0,0.0,0.0,0.0,0.0,0.0,8.05
360,12858,742238.2212,892244,83.19,75.37,56.52,1.6,68,15585.0,0.0,0.0,0.0,0.0,0.0,7.340000000000001
361,12859,670056.7506,693575,96.61,70.05,52.54,1.6,65,12337.0,0.0,0.0,0.0,0.0,0.0,6.373333333333334
362,12860,629188.2424000001,634210,99.21,67.43,50.57,1.6,66,11764.0,0.0,0.0,0.0,0.0,0.0,7.526666666666666
363,12861,735605.2999999999,793531,92.7,75.54,56.66,1.6,67,14284.0,0.0,0.0,0.0,0.0,0.0,5.615
364,12862,229926.3495,293340,78.38,45.31,33.99,1.6,62,4681.0,0.0,0.0,0.0,0.0,0.0,7.043333333333334
365,12863,749299.2864999999,746897,100.32,69.67,52.25,1.6,65,13973.0,0.0,0.0,55.0,0.0,0.0,7.080000000000001
366,12864,481262.4758,554580,86.78,59.78,44.83,1.6,62,8954.0,0.0,0.0,1.0,0.0,0.0,7.156666666666666
367,12865,410526.0759,484631,84.71,58.88,44.16,1.6,58,6892.0,0.0,0.0,8.0,0.0,0.0,7.826666666666667
368,12866,198284.31509999998,228969,86.6,39.5,29.62,1.6,62,3828.0,0.0,0.0,8.0,0.0,0.0,5.84
369,12867,310585.7304,339385,91.51,48.72,36.54,1.6,62,5756.0,0.0,0.0,0.0,0.0,0.0,7.06
370,12868,9613.5599,96866,9.92,26.52,19.89,1.6,66,1819.0,0.0,0.0,1.0,0.0,0.0,4.59
371,12869,61966.789,68068,91.04,19.37,14.53,1.6,63,1132.0,0.0,0.0,4.0,0.0,0.0,4.5
372,12937,13600.0,50000,27.2,32.66,24.49,1.0,52,106.6,0.0,0.0,4.0,0.0,0.0,6.25
373,12978,25920.0,50000,51.84,50.0,30.0,0.0,76,276.5,0.0,0.0,2.0,0.0,0.0,9.95
374,13024,56060.0,65000,86.25,22.51,22.51,1.2,104,1374.6,0.0,0.0,0.0,116.0,84.17,16.630000000000003
375,13112,91174.76,128000,71.23,51.64,38.73,1.0,82,1229.7,2.0,2.2758620689655173,2.0,0.0,0.0,7.56
376,13114,227424.95,211050,107.76,30.0,48.34,1.3,93,4334.7,0.0,0.0,0.0,0.0,0.0,9.771428571428572
377,13117,49570.0,250000,19.83,31.09,23.32,1.0,65,619.0,0.0,0.0,1.0,0.0,0.0,8.184999999999999
378,13166,95365.87999999999,100800,94.61,33.72,25.29,1.0,62,1170.7,0.0,0.0,0.0,22.0,37.93,5.76
379,13198,54363.96,200000,27.18,66.33,49.75,0.0,96,2021.0,0.0,0.0,1.0,0.0,0.0,10.033333333333333
380,13308,320489.3994,423384,75.7,66.68,50.01,0.0,70,4769.0,0.0,0.0,0.0,1044.0,61.400000000000006,6.505
381,13414,57539.424,125000,46.03,40.0,30.0,0.0,86,3238.1,0.0,0.0,0.0,0.0,0.0,20.8
382,13419,98574.18400000001,114000,86.47,28.28,21.21,0.0,102,2848.6,0.0,0.0,0.0,0.0,0.0,15.14
383,13420,90511.45999999999,100000,90.51,28.28,21.21,0.0,102,2568.8,0.0,0.0,0.0,0.0,0.0,0.0
384,13432,91499.0,92000,99.46,11.55,8.66,110.0,114,2330.8,0.0,0.0,0.0,0.0,0.0,0.0
385,13451,49477.97,184128,26.87,40.0,30.0,0.0,91,1817.0,2.0,5.241176470588235,3.0,10409.0,182.76,12.295714285714284
386,13452,57257.35,131520,43.54,40.82,30.62,0.0,91,1467.5,2.0,20.27542372881356,0.0,4207.0,41.120000000000005,12.21142857142857
387,13667,61950.0,99000,62.58,27.0,17.94,1.2,79,956.7,2.0,16.5,0.0,0.0,0.0,6.458333333333333
388,13710,48086.259999999995,150000,32.06,40.82,30.62,0.0,81,1539.5,0.0,0.0,0.0,0.0,0.0,7.333333333333333
389,13774,202416.2,300909,67.27,57.74,43.3,1.8,90,6746.0,2.0,1.3871681415929205,1.0,0.0,0.0,6.25
390,13777,237077.49000000002,268000,88.46,47.61,35.71,1.7,103,7516.5,0.0,0.0,0.0,0.0,0.0,14.157142857142857
391,13791,147689.41999999998,200000,73.84,43.2,32.4,0.0,91,1836.6,2.0,13.517307692307693,56.0,1868.0,67.89,9.578571428571427
392,13888,72902.4,150000,48.6,40.82,30.62,0.0,100,2368.5,0.0,0.0,0.0,0.0,0.0,11.884
393,13892,295597.7,442080,66.87,79.37,59.53,1.9,90,8617.0,2.0,0.8452115812917594,0.0,1420.0,37.42,7.0
394,13913,60578.96,100000,60.58,39.16,29.37,0.0,83,1770.5,0.0,0.0,0.0,0.0,0.0,10.209999999999999
395,14045,202449.294,156000,129.78,45.0,35.6,1.0,95,3789.4,0.0,0.0,0.0,440.0,22.73,12.47
396,14046,216410.55680000002,156000,138.72,36.8,27.2,1.0,104,4125.7,0.0,0.0,0.0,0.0,0.0,13.352
397,14047,147707.6408,143000,103.29,36.8,27.2,1.0,83,2955.8,0.0,0.0,0.0,2503.0,32.76,10.113636363636363
398,14094,39723.3,84000,47.29,37.67,28.25,1.1,78,1210.0,0.0,0.0,1.0,10139.0,49.849999999999994,8.371428571428572
399,14095,213146.4,84000,253.75,37.3,29.0,1.1,69,1343.0,2.0,17.846938775510203,4.0,2940.0,28.6,8.066666666666668
400,14096,122617.22,133000,92.19,36.2,46.4,1.1,104,3677.0,2.0,9.577716643741404,1.0,0.0,0.0,16.033333333333335
401,14097,114454.43000000001,133000,86.06,49.14,36.85,0.9,79,2406.0,2.0,11.169230769230769,21.0,4686.0,34.48,9.171428571428573
402,14114,103095.0,100000,103.1,28.28,21.21,1.0,72,850.0,0.0,0.0,0.0,0.0,0.0,5.3999999999999995
403,14154,500242.5925,702720,71.19,81.65,61.24,160.0,81,10299.0,0.0,0.0,0.0,0.0,0.0,10.806000000000001
404,14155,320970.461,414720,77.39,68.31,51.23,0.0,81,7316.0,0.0,0.0,0.0,0.0,0.0,11.475555555555555
405,14220,396123.70999999996,389000,101.83,36.51,27.39,2.5,113,7928.3,0.0,0.0,6.0,0.0,0.0,10.432307692307692
406,14223,395157.97,374000,105.66,40.0,30.0,2.0,115,8235.0,0.0,0.0,5.0,0.0,0.0,10.87142857142857
407,14289,336706.923,574000,58.66,68.31,51.23,1.35,75,7663.0,0.0,0.0,0.0,0.0,0.0,11.025
408,14324,118698.2,130000,91.31,40.0,40.0,150.0,125,5182.5,2.0,0.0,0.0,0.0,0.0,16.740000000000002
409,14325,121495.562,130000,93.46,40.0,40.0,1.5,125,5531.996,0.0,0.0,0.0,0.0,0.0,15.447692307692307
410,14326,126621.6,130000,97.4,40.0,40.0,150.0,122,5574.0,0.0,0.0,0.0,0.0,0.0,15.462307692307691
411,14327,131201.82,130000,100.92,40.0,40.0,150.0,123,5327.0,0.0,0.0,0.0,0.0,0.0,16.119285714285713
412,14328,139840.3,130000,107.57,40.0,40.0,150.0,120,5729.77,0.0,0.0,0.0,0.0,0.0,15.595333333333334
413,14329,166148.40000000002,130000,127.81,40.0,40.0,150.0,118,5500.0,0.0,0.0,0.0,0.0,0.0,14.42153846153846
414,14344,1940.0,3000,64.67,3.0,3.0,1.0,67,29.043,1.0,0.0,0.0,0.0,0.0,4.324285714285714
415,14345,1935.0,3000,64.5,3.0,3.0,1.0,68,28.678,1.0,11.0,0.0,56.0,6.25,3.937142857142857
416,14346,5940.0,11000,54.0,5.0,5.0,1.0,70,61.176,1.0,33.0,0.0,0.0,0.0,2.3242857142857143
417,14368,182775.0,206800,88.38,60.0,47.0,1.2,118,5255.5,2.0,0.0,0.0,0.0,0.0,17.505714285714284
418,14437,71300.85,114000,62.54,45.81,34.36,1.1,94,1784.5,2.0,16.046849757673666,1.0,781.0,93.53999999999999,14.219999999999999
419,14438,15728.349999999999,114000,13.8,47.1,31.8,0.9,62,527.0,2.0,32.257871064467764,17.0,7847.0,76.48,5.85
420,14439,24858.75,114000,21.81,46.5,32.6,1.1,62,592.0,2.0,25.087719298245613,1.0,7052.0,579.62,6.875
421,14440,32765.6,114000,28.74,48.5,33.0,1.1,58,657.5,2.0,14.536321483771252,1.0,30817.0,50.74,5.4
422,14506,28037.0,30000,93.46,11.55,8.66,1.3,100,708.0,0.0,0.0,0.0,0.0,0.0,11.893076923076924
423,14522,167580.0,252945,66.25,59.42,44.56,1.1,60,1439.0,0.0,0.0,0.0,192.0,19.02,3.073333333333333
424,14576,199050.09,420000,47.39,50.0,37.0,1.4,77,3835.5,0.0,0.0,1.0,0.0,0.0,9.01142857142857
425,14577,229176.75,450000,50.93,50.0,38.0,1.2,74,3620.0,0.0,0.0,2.0,0.0,0.0,5.683999999999999
426,14578,151121.0,447000,33.81,50.0,40.0,1.3,74,3641.0,0.0,0.0,0.0,0.0,0.0,5.1259999999999994
427,14579,209448.4,320000,65.45,50.0,29.0,1.2,57,2407.6,0.0,0.0,3.0,0.0,0.0,5.725
428,14580,30620.0,127000,24.11,40.0,16.0,1.3,77,1015.75,0.0,0.0,0.0,0.0,0.0,8.775714285714285
429,14583,148830.09999999998,426600,34.89,40.0,52.5,1.3,98,9539.0,2.0,11.721311475409836,1.0,64439.0,516.24,8.376
430,14587,90550.55,284400,31.84,37.01,37.02,1.3,74,5170.8,2.0,13.907142857142857,16.0,28572.0,40.34,7.260000000000001
431,14604,264206.6342,301842,87.53,65.52,49.14,1.2,102,7099.0,0.0,0.0,0.0,1373.0,239.38,12.141428571428571
432,14614,74542.5,60000,124.24,25.56,19.17,1.0,94,1572.6,0.0,0.0,0.0,48.0,15.09,8.651428571428571
433,14630,41841.6,76000,55.05,36.51,27.39,1.2,92,1399.6,0.0,0.0,0.0,195.0,183.67,7.303571428571429
434,14679,10850.0,50000,21.7,50.0,50.0,120.0,55,370.1,2.0,11.55,0.0,400.0,5.0,9.373333333333333
435,14691,316800.0,500000,63.36,60.0,50.0,1.0,62,6279.0,0.0,0.0,5.0,0.0,0.0,9.656666666666666
436,14692,260710.0,330000,79.0,50.0,40.0,1.2,49,2352.0,0.0,0.0,5.0,0.0,0.0,7.13
437,14693,9812.94,24000,40.89,15.0,5.0,1.5,46,105.2,0.0,0.0,70.0,2000.0,5.0,4.8
438,14824,268204.444,302250,88.74,30.0,48.34,1.3,106,7349.8,2.0,2.966292134831461,0.0,0.0,0.0,5.983333333333334
439,14875,2487060.0,45000,5526.8,185.0,50.0,2.0,56,276.45,0.0,0.0,0.0,0.0,0.0,9.62857142857143
440,14877,93477.1,150000,62.32,43.2,32.4,0.0,71,956.5,2.0,9.0,0.0,625.0,8.0,10.2525
441,14878,53493.52,150000,35.66,40.82,30.62,0.0,73,963.0,2.0,7.333333333333333,0.0,3250.0,6.0,7.63
442,14972,84452.0,125000,67.56,40.0,40.5,1.0,50,979.65,0.0,0.0,1.0,0.0,0.0,7.4
443,15005,104652.0,109620,95.47,33.5,22.0,1.2,79,1679.5,2.0,3.7583333333333333,4.0,4417.0,191.9,10.188333333333334
444,15006,74530.0,144900,51.44,32.0,32.0,1.2,80,2036.0,2.0,2.2247191011235956,2.0,4481.0,192.93,9.115
